931,935.6857143
933,
931,
925,
927,
933,
937,
934,
942,
934,
936,
937,
937,
934,
936,
936,
937,
933,
941,
934,
937,
939,
936,
934,
931,
933,
927,
934,
933,
939,
934,
931,
934,
930,
937,
925,
934,
933,
936,
937,
928,
931,
936,
937,
939,
915,
936,
930,
936,
934,
936,
937,
939,
933,
933,
936,
937,
937,
939,
936,
933,
937,
936,
939,
934,
930,
939,
936,
941,
939,
937,
934,
941,
936,
937,
933,
936,
937,
937,
936,
936,
934,
936,
941,
931,
937,
936,
934,
934,
934,
937,
937,
931,
934,
936,
937,
933,
937,
936,
936,
931,
934,
937,
936,
928,
934,
936,
936,
939,
937,
941,
939,
937,
939,
934,
941,
939,
933,
936,
939,
939,
941,
939,
933,
942,
944,
941,
937,
933,
937,
939,
939,
937,
936,
942,
944,
939,
941,
941,
944,
