586,586.4144144
583,
586,
586,
585,
585,
589,
586,
586,
584,
587,
587,
587,
588,
587,
587,
585,
586,
587,
586,
588,
589,
586,
586,
585,
587,
588,
586,
585,
587,
585,
587,
586,
587,
587,
585,
587,
587,
588,
587,
585,
588,
587,
585,
586,
586,
585,
585,
585,
586,
587,
588,
585,
588,
584,
586,
585,
586,
588,
586,
588,
588,
586,
588,
585,
585,
586,
587,
586,
586,
586,
585,
588,
587,
589,
586,
585,
584,
587,
588,
587,
586,
586,
586,
585,
587,
587,
588,
587,
587,
586,
587,
588,
585,
589,
589,
585,
587,
584,
589,
586,
586,
586,
588,
588,
585,
586,
587,
585,
587,
586,
