886,906.2666667
902,
893,
893,
897,
894,
898,
897,
888,
894,
895,
899,
894,
894,
898,
888,
898,
897,
898,
894,
891,
895,
894,
902,
899,
895,
911,
913,
894,
906,
909,
890,
895,
905,
902,
894,
897,
912,
895,
895,
905,
909,
912,
903,
906,
908,
909,
901,
901,
908,
898,
898,
898,
894,
903,
895,
901,
903,
901,
894,
908,
913,
913,
911,
912,
913,
912,
909,
906,
912,
913,
908,
911,
911,
912,
916,
913,
911,
911,
915,
909,
912,
902,
913,
919,
912,
909,
911,
912,
912,
908,
911,
912,
905,
909,
905,
909,
909,
909,
908,
909,
909,
912,
915,
909,
911,
913,
911,
913,
911,
909,
906,
916,
908,
918,
911,
902,
911,
908,
913,
913,
915,
911,
911,
908,
918,
913,
913,
912,
911,
906,
916,
916,
916,
911,
906,
915,
908,
913,
912,
915,
911,
902,
915,
908,
912,
916,
916,
909,
913,
