435,440.0854701
438,
437,
436,
438,
438,
439,
439,
437,
438,
440,
439,
439,
438,
437,
436,
436,
436,
436,
436,
437,
435,
436,
437,
437,
437,
438,
438,
438,
438,
438,
437,
438,
439,
439,
440,
440,
440,
440,
439,
440,
440,
441,
441,
441,
440,
441,
441,
441,
440,
442,
440,
441,
442,
441,
440,
441,
441,
440,
441,
441,
440,
441,
442,
441,
442,
440,
440,
441,
440,
441,
442,
440,
440,
442,
441,
441,
442,
441,
442,
442,
442,
442,
442,
441,
441,
440,
442,
442,
442,
441,
442,
442,
442,
441,
442,
440,
442,
441,
442,
443,
442,
442,
442,
443,
442,
442,
442,
442,
442,
442,
441,
442,
442,
442,
442,
442,
