832,836.8206897
833,
835,
836,
837,
841,
839,
835,
833,
834,
839,
837,
839,
838,
835,
836,
834,
835,
837,
838,
836,
837,
836,
834,
833,
838,
838,
837,
833,
837,
838,
836,
837,
837,
836,
837,
835,
835,
834,
837,
836,
837,
838,
838,
836,
835,
835,
839,
837,
836,
839,
837,
837,
835,
834,
836,
838,
836,
837,
837,
837,
835,
838,
838,
836,
837,
837,
835,
837,
837,
834,
836,
837,
834,
836,
838,
833,
838,
835,
838,
835,
836,
838,
835,
835,
836,
834,
837,
838,
839,
838,
838,
838,
835,
836,
835,
838,
837,
838,
839,
837,
838,
836,
836,
836,
838,
837,
839,
841,
839,
839,
838,
838,
838,
839,
839,
839,
837,
836,
835,
838,
838,
839,
838,
839,
838,
838,
838,
839,
839,
838,
837,
839,
836,
841,
836,
838,
838,
839,
836,
839,
834,
837,
838,
836,
