755,752.3526012
759,
759,
759,
749,
780,
782,
773,
776,
769,
761,
754,
760,
760,
762,
762,
762,
759,
761,
761,
759,
756,
755,
764,
755,
756,
756,
756,
759,
760,
754,
754,
760,
762,
754,
758,
762,
759,
754,
754,
752,
754,
754,
759,
763,
757,
760,
753,
754,
753,
761,
761,
759,
753,
765,
758,
765,
752,
763,
755,
752,
759,
753,
760,
754,
754,
754,
754,
750,
754,
765,
754,
755,
754,
755,
754,
753,
760,
752,
754,
756,
755,
754,
758,
755,
760,
753,
756,
754,
763,
760,
754,
762,
753,
757,
765,
756,
757,
756,
759,
754,
758,
755,
752,
757,
764,
752,
751,
754,
756,
754,
755,
754,
751,
761,
754,
753,
755,
756,
754,
757,
753,
757,
755,
754,
756,
764,
754,
758,
757,
754,
754,
761,
763,
762,
765,
755,
754,
754,
752,
751,
753,
765,
660,
756,
717,
661,
654,
754,
755,
732,
677,
675,
676,
656,
645,
740,
751,
754,
761,
750,
754,
754,
762,
757,
754,
758,
754,
758,
753,
758,
753,
756,
