3.80E-05,
6.73E-05,5.62E-05
0.000103082,
8.68E-05,
4.34E-05,
0.000100911,
9.33E-05,
4.77E-05,
5.75E-05,
5.10E-05,
6.62E-05,
4.01E-05,
0.000108507,
4.77E-05,
5.64E-05,
0.000104167,
4.77E-05,
5.97E-05,
4.99E-05,
0.000120443,
5.64E-05,
5.64E-05,
4.99E-05,
4.88E-05,
5.53E-05,
6.51E-05,
4.23E-05,
4.99E-05,
5.53E-05,
4.88E-05,
6.51E-05,
4.77E-05,
3.47E-05,
6.08E-05,
4.12E-05,
5.53E-05,
4.88E-05,
6.62E-05,
4.34E-05,
8.14E-05,
3.58E-05,
9.44E-05,
4.67E-05,
4.34E-05,
5.75E-05,
5.97E-05,
5.43E-05,
7.38E-05,
6.08E-05,
4.99E-05,
3.91E-05,
4.77E-05,
4.77E-05,
7.05E-05,
6.51E-05,
6.51E-05,
5.64E-05,
5.53E-05,
0.000144314,
4.67E-05,
5.21E-05,
7.27E-05,
5.86E-05,
6.73E-05,
0.000106337,
5.97E-05,
4.77E-05,
8.14E-05,
5.32E-05,
4.34E-05,
5.53E-05,
4.77E-05,
7.70E-05,
6.08E-05,
7.05E-05,
7.70E-05,
4.56E-05,
7.05E-05,
5.10E-05,
5.43E-05,
3.69E-05,
5.64E-05,
3.04E-05,
4.77E-05,
5.53E-05,
4.45E-05,
4.67E-05,
0.000118273,
3.91E-05,
6.18E-05,
5.53E-05,
3.69E-05,
6.94E-05,
4.77E-05,
7.05E-05,
5.53E-05,
4.99E-05,
6.62E-05,
4.67E-05,
7.05E-05,
4.67E-05,
7.38E-05,
6.94E-05,
4.99E-05,
7.49E-05,
5.53E-05,
4.12E-05,
5.43E-05,
4.34E-05,
6.18E-05,
4.45E-05,
5.64E-05,
4.88E-05,
4.88E-05,
4.67E-05,
3.80E-05,
5.21E-05,
5.32E-05,
6.29E-05,
6.62E-05,
4.34E-05,
4.56E-05,
5.10E-05,
4.56E-05,
4.88E-05,
5.53E-05,
6.73E-05,
4.77E-05,
5.53E-05,
4.99E-05,
4.88E-05,
4.45E-05,
5.43E-05,
4.01E-05,
5.43E-05,
5.64E-05,
5.32E-05,
6.73E-05,
3.91E-05,
4.01E-05,
5.43E-05,
5.97E-05,
4.23E-05,
0.000124783,
5.64E-05,
4.01E-05,
4.01E-05,
5.75E-05,
4.12E-05,
6.73E-05,
4.23E-05,
3.91E-05,
7.70E-05,
5.21E-05,
5.64E-05,
6.84E-05,
4.34E-05,
4.56E-05,
3.58E-05,
3.91E-05,
6.08E-05,
3.69E-05,
6.08E-05,
6.40E-05,
4.77E-05,
5.32E-05,
3.47E-05,
3.26E-05,
4.56E-05,
4.99E-05,
5.10E-05,
5.43E-05,
5.97E-05,
5.53E-05,
5.43E-05,
3.91E-05,
0.000134549,
4.45E-05,
3.80E-05,
5.64E-05,
6.40E-05,
4.67E-05,
5.97E-05,
5.64E-05,
5.32E-05,
3.47E-05,
4.77E-05,
4.01E-05,
4.56E-05,
4.34E-05,
4.01E-05,
7.60E-05,
4.67E-05,
4.34E-05,
3.36E-05,
4.56E-05,
4.99E-05,
5.53E-05,
5.86E-05,
6.18E-05,
4.99E-05,
4.88E-05,
7.27E-05,
4.67E-05,
3.80E-05,
4.45E-05,
5.10E-05,
3.80E-05,
