2140,451365.800,33.889668794,130.709429182,56.2786,2,6,1,672.253990420962,0.6030454444495732,-0.21936523747367298,-134.4507980841924
2140,451378.600,33.889652372,130.709314217,54.4186,2,7,1,8073.832673009905,11.38088289363507,-0.14094336089141724,-1614.766534601981
